dish_id,calories,weight,protein,fat,carbs,img_path
dish_1566502271,296.816895,359.0,10.505252,13.685196,37.940281,imagery/realsense_overhead/dish_1566502271/rgb.png
dish_1564605328,541.238098,349.0,25.873276,57.831768,20.289171,imagery/realsense_overhead/dish_1564605328/rgb.png
dish_1559332822,540.587341,408.0,28.622438,15.932929,51.690758,imagery/realsense_overhead/dish_1559332822/rgb.png
dish_1563908957,73.872749,159.0,3.572825,8.02375,4.40885,imagery/realsense_overhead/dish_1563908957/rgb.png
dish_1562168673,56.354836,73.0,2.270678,8.614903,1.229,imagery/realsense_overhead/dish_1562168673/rgb.png
dish_1568401090,1158.98999,614.0,73.225998,18.445999,108.667999,imagery/realsense_overhead/dish_1568401090/rgb.png
dish_1567106646,61.040001,201.0,0.347,13.602001,2.557,imagery/realsense_overhead/dish_1567106646/rgb.png
dish_1563302391,401.215424,311.0,14.095317,22.372875,45.017166,imagery/realsense_overhead/dish_1563302391/rgb.png
dish_1560369273,308.951691,221.0,28.424227,10.639672,36.668308,imagery/realsense_overhead/dish_1560369273/rgb.png
dish_1566934085,82.590729,259.0,5.281902,7.442439,4.01239,imagery/realsense_overhead/dish_1566934085/rgb.png
dish_1558115169,151.479996,28.0,11.759999,0.392,10.360001,imagery/realsense_overhead/dish_1558115169/rgb.png
dish_1560442374,90.637001,233.0,0.233,21.202999,1.165,imagery/realsense_overhead/dish_1560442374/rgb.png
dish_1560527225,937.789368,503.0,65.745911,31.893578,52.88044,imagery/realsense_overhead/dish_1560527225/rgb.png
dish_1558628711,129.064499,129.0,0.129,30.573,1.677,imagery/realsense_overhead/dish_1558628711/rgb.png
dish_1567106668,80.309998,248.0,0.441,18.302002,2.98,imagery/realsense_overhead/dish_1567106668/rgb.png
dish_1560357297,942.454041,492.0,71.887001,10.706,59.336998,imagery/realsense_overhead/dish_1560357297/rgb.png
dish_1559844458,55.889999,81.0,0.162,14.580001,0.567,imagery/realsense_overhead/dish_1559844458/rgb.png
dish_1560444756,150.779999,418.0,0.588,38.239998,2.26,imagery/realsense_overhead/dish_1560444756/rgb.png
dish_1558110245,29.07,51.0,0.153,7.14,0.357,imagery/realsense_overhead/dish_1558110245/rgb.png
dish_1564588820,81.119995,156.0,0.312,1.092,15.6,imagery/realsense_overhead/dish_1564588820/rgb.png
dish_1563984199,322.679993,670.0,1.278,22.243999,48.598003,imagery/realsense_overhead/dish_1563984199/rgb.png
dish_1563913588,180.811996,68.0,6.392,22.780001,7.616,imagery/realsense_overhead/dish_1563913588/rgb.png
dish_1556575700,0.0,86.0,0.0,0.0,0.0,imagery/realsense_overhead/dish_1556575700/rgb.png
dish_1559849097,495.928009,325.0,29.044003,55.626003,14.261001,imagery/realsense_overhead/dish_1559849097/rgb.png
dish_1562787745,85.357742,58.0,5.704968,7.984723,1.862764,imagery/realsense_overhead/dish_1562787745/rgb.png
dish_1563898107,440.69339,424.0,23.117477,34.801258,25.451927,imagery/realsense_overhead/dish_1563898107/rgb.png
dish_1563900120,46.896584,49.0,1.195122,8.604878,0.478049,imagery/realsense_overhead/dish_1563900120/rgb.png
dish_1560874548,41.040001,72.0,0.216,10.08,0.504,imagery/realsense_overhead/dish_1560874548/rgb.png
dish_1563984296,436.337067,871.0,3.53839,44.607613,51.177761,imagery/realsense_overhead/dish_1563984296/rgb.png
dish_1558721959,11.160001,62.0,0.124,2.418,0.558,imagery/realsense_overhead/dish_1558721959/rgb.png
dish_1561491154,166.137466,158.0,18.455791,5.614334,18.301338,imagery/realsense_overhead/dish_1561491154/rgb.png
dish_1558639195,238.25,346.0,3.112,56.199997,4.554,imagery/realsense_overhead/dish_1558639195/rgb.png
dish_1560454970,9.900001,55.0,0.11,2.145,0.495,imagery/realsense_overhead/dish_1560454970/rgb.png
dish_1556575083,27.52,64.0,0.192,5.76,2.176,imagery/realsense_overhead/dish_1556575083/rgb.png
dish_1560800918,70.825645,40.0,3.925041,7.729096,1.983562,imagery/realsense_overhead/dish_1560800918/rgb.png
dish_1563218201,352.872009,156.0,23.244001,0.156,35.256001,imagery/realsense_overhead/dish_1563218201/rgb.png
dish_1558722748,51.988998,49.0,1.176,10.78,1.519,imagery/realsense_overhead/dish_1558722748/rgb.png
dish_1560441339,280.679993,154.0,18.092001,11.053999,17.479,imagery/realsense_overhead/dish_1560441339/rgb.png
dish_1563898688,32.549999,93.0,0.372,6.51,2.232,imagery/realsense_overhead/dish_1563898688/rgb.png
dish_1565021965,92.039993,177.0,0.354,1.239,17.700001,imagery/realsense_overhead/dish_1565021965/rgb.png
dish_1561753021,918.175781,573.0,46.218571,43.13065,81.844078,imagery/realsense_overhead/dish_1561753021/rgb.png
dish_1560961385,249.519989,293.0,11.830999,23.794003,12.781,imagery/realsense_overhead/dish_1560961385/rgb.png
dish_1565711453,198.320007,134.0,14.74,2.144,13.400001,imagery/realsense_overhead/dish_1565711453/rgb.png
dish_1564590115,115.805847,121.0,2.951219,21.248781,1.180488,imagery/realsense_overhead/dish_1564590115/rgb.png
dish_1561577731,274.257721,334.0,13.256033,13.37958,26.309046,imagery/realsense_overhead/dish_1561577731/rgb.png
dish_1568044634,413.19339,789.0,4.152878,38.542122,49.524952,imagery/realsense_overhead/dish_1568044634/rgb.png
dish_1562613898,120.636047,162.0,6.026607,15.197055,4.350647,imagery/realsense_overhead/dish_1562613898/rgb.png
dish_1563566626,62.099998,54.0,5.778,3.402,0.432,imagery/realsense_overhead/dish_1563566626/rgb.png
dish_1567023161,141.699997,134.0,6.124,5.028,16.524,imagery/realsense_overhead/dish_1567023161/rgb.png
dish_1558722370,19.75,79.0,0.237,3.95,1.422,imagery/realsense_overhead/dish_1558722370/rgb.png
dish_1561575445,35.458431,123.0,0.886118,6.612745,1.730431,imagery/realsense_overhead/dish_1561575445/rgb.png
dish_1559060055,26.730001,81.0,0.243,6.48,0.567,imagery/realsense_overhead/dish_1559060055/rgb.png
dish_1558381840,113.849998,69.0,2.484,0.0,21.389999,imagery/realsense_overhead/dish_1558381840/rgb.png
dish_1562873416,52.360001,119.0,2.499,5.117,3.808,imagery/realsense_overhead/dish_1562873416/rgb.png
dish_1558381708,16.43,53.0,0.053,3.71,0.954,imagery/realsense_overhead/dish_1558381708/rgb.png
dish_1563553780,557.728821,167.0,42.536613,23.808483,25.768,imagery/realsense_overhead/dish_1563553780/rgb.png
dish_1561661806,183.475952,89.0,8.40041,9.825473,16.235809,imagery/realsense_overhead/dish_1561661806/rgb.png
dish_1563222800,302.318085,146.0,11.604419,17.928291,30.328045,imagery/realsense_overhead/dish_1563222800/rgb.png
dish_1560961202,171.069992,153.0,11.636,5.094,11.576,imagery/realsense_overhead/dish_1560961202/rgb.png
dish_1561737293,801.822021,636.0,46.077,55.828995,41.927002,imagery/realsense_overhead/dish_1561737293/rgb.png
dish_1566590946,405.611877,228.0,20.578852,8.976191,42.341148,imagery/realsense_overhead/dish_1566590946/rgb.png
dish_1565021220,543.713135,361.0,29.981041,41.561977,27.555956,imagery/realsense_overhead/dish_1565021220/rgb.png
dish_1562701956,6.84,38.0,0.076,1.482,0.342,imagery/realsense_overhead/dish_1562701956/rgb.png
dish_1563475874,93.029999,251.0,0.401,22.709999,2.23,imagery/realsense_overhead/dish_1563475874/rgb.png
dish_1563551360,322.640015,218.0,23.98,3.488,21.800001,imagery/realsense_overhead/dish_1563551360/rgb.png
dish_1563563289,331.901978,218.0,22.633001,4.912,28.177,imagery/realsense_overhead/dish_1563563289/rgb.png
dish_1561739160,34.77,61.0,0.183,8.54,0.427,imagery/realsense_overhead/dish_1561739160/rgb.png
dish_1562007763,290.70047,298.0,6.343606,47.406929,11.839698,imagery/realsense_overhead/dish_1562007763/rgb.png
dish_1559845046,313.625977,207.0,18.192999,31.922001,10.976,imagery/realsense_overhead/dish_1559845046/rgb.png
dish_1563219056,416.869659,258.0,21.949057,21.629845,32.360081,imagery/realsense_overhead/dish_1563219056/rgb.png
dish_1559846334,126.172005,233.0,0.329,32.792,1.572,imagery/realsense_overhead/dish_1559846334/rgb.png
dish_1558372948,687.939026,119.0,58.904999,27.013,26.656,imagery/realsense_overhead/dish_1558372948/rgb.png
dish_1565033220,908.60498,578.0,59.342999,19.202002,76.664001,imagery/realsense_overhead/dish_1565033220/rgb.png
dish_1563395341,143.585999,54.0,5.076,18.09,6.048,imagery/realsense_overhead/dish_1563395341/rgb.png
dish_1558114609,540.89801,160.0,41.223,14.648001,29.140001,imagery/realsense_overhead/dish_1558114609/rgb.png
dish_1561405332,18.549999,53.0,0.212,3.71,1.272,imagery/realsense_overhead/dish_1561405332/rgb.png
dish_1566415558,169.100739,234.0,14.586706,12.861994,14.924493,imagery/realsense_overhead/dish_1566415558/rgb.png
dish_1558629578,22.5,90.0,0.27,4.5,1.62,imagery/realsense_overhead/dish_1558629578/rgb.png
dish_1559593722,140.562927,106.0,12.200334,6.836887,2.779168,imagery/realsense_overhead/dish_1559593722/rgb.png
dish_1561480439,155.161987,189.0,4.895,24.115999,5.747,imagery/realsense_overhead/dish_1561480439/rgb.png
dish_1562702355,68.882935,99.0,5.822042,3.473425,1.640872,imagery/realsense_overhead/dish_1562702355/rgb.png
dish_1563220171,465.47464,363.0,13.715989,34.069401,50.018417,imagery/realsense_overhead/dish_1563220171/rgb.png
dish_1563221025,245.445801,123.0,12.988835,4.359616,25.94677,imagery/realsense_overhead/dish_1563221025/rgb.png
dish_1559674781,81.660004,203.0,0.229,20.610001,1.067,imagery/realsense_overhead/dish_1559674781/rgb.png
dish_1563827162,319.539948,354.0,9.728971,34.357613,25.044996,imagery/realsense_overhead/dish_1563827162/rgb.png
dish_1560798707,298.022003,139.0,10.275999,38.349998,12.840001,imagery/realsense_overhead/dish_1560798707/rgb.png
dish_1558031675,248.882004,180.0,11.228,25.952,11.348,imagery/realsense_overhead/dish_1558031675/rgb.png
dish_1558116001,569.807007,223.0,39.426998,27.921001,28.353001,imagery/realsense_overhead/dish_1558116001/rgb.png
dish_1560369102,69.738571,121.0,5.188934,4.877475,2.574234,imagery/realsense_overhead/dish_1560369102/rgb.png
dish_1558724932,416.231995,72.0,35.639999,16.344,16.128,imagery/realsense_overhead/dish_1558724932/rgb.png
dish_1565638550,277.656799,215.0,12.71771,10.055079,30.124464,imagery/realsense_overhead/dish_1565638550/rgb.png
dish_1561741174,245.839996,113.0,18.629999,1.768,16.700001,imagery/realsense_overhead/dish_1561741174/rgb.png
dish_1560367676,430.621216,198.0,25.719105,6.42366,40.699318,imagery/realsense_overhead/dish_1560367676/rgb.png
dish_1560356566,676.799988,213.0,51.949997,3.224,46.139999,imagery/realsense_overhead/dish_1560356566/rgb.png
dish_1558640563,4.14,23.0,0.046,0.897,0.207,imagery/realsense_overhead/dish_1558640563/rgb.png
dish_1562688482,193.459991,169.0,8.417999,19.77,10.864,imagery/realsense_overhead/dish_1562688482/rgb.png
dish_1562875241,479.689514,275.0,16.303005,37.119999,44.287632,imagery/realsense_overhead/dish_1562875241/rgb.png
dish_1563563240,48.299999,42.0,4.494,2.646,0.336,imagery/realsense_overhead/dish_1563563240/rgb.png
dish_1565711270,31.620001,93.0,0.186,7.44,0.744,imagery/realsense_overhead/dish_1565711270/rgb.png
dish_1565378680,92.418648,81.0,2.752427,15.020389,3.302913,imagery/realsense_overhead/dish_1565378680/rgb.png
dish_1565972429,468.493896,831.0,4.998146,38.314857,59.02866,imagery/realsense_overhead/dish_1565972429/rgb.png
dish_1558719145,547.072998,416.0,36.821003,48.143997,18.493002,imagery/realsense_overhead/dish_1558719145/rgb.png
dish_1561578676,212.034836,224.0,10.345771,13.637113,16.441778,imagery/realsense_overhead/dish_1561578676/rgb.png
dish_1560366410,58.741066,96.0,4.515482,3.791994,2.187943,imagery/realsense_overhead/dish_1560366410/rgb.png
dish_1565637504,28.0,56.0,0.056,7.28,0.28,imagery/realsense_overhead/dish_1565637504/rgb.png
dish_1559667994,445.299988,213.0,25.459999,35.803001,18.3964,imagery/realsense_overhead/dish_1559667994/rgb.png
dish_1567613019,376.526337,645.0,4.760488,38.998512,39.138195,imagery/realsense_overhead/dish_1567613019/rgb.png
dish_1562777037,215.273514,171.0,15.01899,5.570336,14.505756,imagery/realsense_overhead/dish_1562777037/rgb.png
dish_1558640849,105.23999,238.0,0.534,27.059999,1.74,imagery/realsense_overhead/dish_1558640849/rgb.png
dish_1562603895,1268.157349,517.0,90.776642,68.637192,46.984001,imagery/realsense_overhead/dish_1562603895/rgb.png
dish_1558457468,23.800001,70.0,0.14,5.6,0.56,imagery/realsense_overhead/dish_1558457468/rgb.png
dish_1558630038,12.75,51.0,0.153,2.55,0.918,imagery/realsense_overhead/dish_1558630038/rgb.png
dish_1564170836,240.164917,135.0,12.184845,5.314849,25.070414,imagery/realsense_overhead/dish_1564170836/rgb.png
dish_1564774805,621.091003,353.0,41.685188,15.256662,44.937073,imagery/realsense_overhead/dish_1564774805/rgb.png
dish_1562871537,685.772949,554.0,30.779623,53.014832,50.176342,imagery/realsense_overhead/dish_1562871537/rgb.png
dish_1560527105,92.725296,104.0,3.845912,12.959577,2.126438,imagery/realsense_overhead/dish_1560527105/rgb.png
dish_1564590288,464.855835,848.0,4.442219,57.084778,44.839493,imagery/realsense_overhead/dish_1564590288/rgb.png
dish_1562008394,2.4,24.0,0.0,0.48,0.24,imagery/realsense_overhead/dish_1562008394/rgb.png
dish_1560445004,339.5979,290.0,21.015444,24.439625,14.747491,imagery/realsense_overhead/dish_1560445004/rgb.png
dish_1562875940,386.66684,418.0,23.183083,52.980984,26.294006,imagery/realsense_overhead/dish_1562875940/rgb.png
dish_1563207406,372.070038,443.0,14.062,46.752998,15.986001,imagery/realsense_overhead/dish_1563207406/rgb.png
dish_1560975346,326.338562,224.0,14.924776,4.475055,41.01273,imagery/realsense_overhead/dish_1560975346/rgb.png
dish_1559674074,140.980011,53.0,5.141,17.49,5.83,imagery/realsense_overhead/dish_1559674074/rgb.png
dish_1562873264,503.60022,595.0,35.514572,66.933792,33.333626,imagery/realsense_overhead/dish_1562873264/rgb.png
dish_1560527745,87.761002,149.0,0.596,5.364,14.900001,imagery/realsense_overhead/dish_1560527745/rgb.png
dish_1565195436,340.958527,164.0,20.772194,19.309807,18.284878,imagery/realsense_overhead/dish_1565195436/rgb.png
dish_1566844803,249.819977,227.0,11.004,27.212,12.808001,imagery/realsense_overhead/dish_1566844803/rgb.png
dish_1560456794,205.283386,188.0,23.160921,7.713231,24.065845,imagery/realsense_overhead/dish_1560456794/rgb.png
dish_1563563378,385.441956,351.0,22.842001,17.222,29.950001,imagery/realsense_overhead/dish_1563563378/rgb.png
dish_1562871363,245.872986,140.0,4.697,41.785004,7.775,imagery/realsense_overhead/dish_1562871363/rgb.png
dish_1562775356,177.600006,120.0,13.2,1.92,12.0,imagery/realsense_overhead/dish_1562775356/rgb.png
dish_1564086709,393.270325,307.0,14.645413,53.99876,15.606251,imagery/realsense_overhead/dish_1564086709/rgb.png
dish_1557937758,106.782997,128.0,2.262,18.932001,3.53,imagery/realsense_overhead/dish_1557937758/rgb.png
dish_1566316558,490.288025,263.0,40.265041,5.577225,25.660692,imagery/realsense_overhead/dish_1566316558/rgb.png
dish_1563295016,127.879997,79.0,7.621,8.182,6.965,imagery/realsense_overhead/dish_1563295016/rgb.png
dish_1558110478,205.438995,161.0,6.801,27.931999,8.301001,imagery/realsense_overhead/dish_1558110478/rgb.png
dish_1568320383,437.124115,196.0,18.984426,37.518093,26.864243,imagery/realsense_overhead/dish_1568320383/rgb.png
dish_1558639306,40.59,99.0,0.198,9.900001,0.891,imagery/realsense_overhead/dish_1558639306/rgb.png
dish_1566931116,35.5,142.0,0.426,7.1,2.556,imagery/realsense_overhead/dish_1566931116/rgb.png
dish_1558376938,51.060001,74.0,0.148,13.320001,0.518,imagery/realsense_overhead/dish_1558376938/rgb.png
dish_1563468362,411.686035,598.0,9.998622,58.30032,23.599888,imagery/realsense_overhead/dish_1563468362/rgb.png
dish_1560543583,254.657333,350.0,22.387531,18.003635,24.094866,imagery/realsense_overhead/dish_1560543583/rgb.png
dish_1565981848,147.410431,198.0,11.091943,8.199256,15.093219,imagery/realsense_overhead/dish_1565981848/rgb.png
dish_1566849955,147.169998,288.0,7.563,20.534,2.621,imagery/realsense_overhead/dish_1566849955/rgb.png
dish_1558373008,251.558014,73.0,19.929001,3.066,14.089001,imagery/realsense_overhead/dish_1558373008/rgb.png
dish_1561577598,813.452026,393.0,46.151894,26.876921,67.191734,imagery/realsense_overhead/dish_1561577598/rgb.png
dish_1566838351,190.009995,417.0,0.822,48.034,2.49,imagery/realsense_overhead/dish_1566838351/rgb.png
dish_1563565761,88.662773,159.0,7.853437,5.880221,11.434039,imagery/realsense_overhead/dish_1563565761/rgb.png
dish_1561662022,159.686279,166.0,11.945532,12.441322,2.925065,imagery/realsense_overhead/dish_1561662022/rgb.png
dish_1565117990,582.0,380.0,12.681999,31.670002,80.834999,imagery/realsense_overhead/dish_1565117990/rgb.png
dish_1558460138,10.08,56.0,0.112,2.184,0.504,imagery/realsense_overhead/dish_1558460138/rgb.png
dish_1563479596,104.373558,151.0,5.351235,12.756775,3.778007,imagery/realsense_overhead/dish_1563479596/rgb.png
dish_1562874203,362.521729,332.0,40.901203,13.621237,42.49926,imagery/realsense_overhead/dish_1562874203/rgb.png
dish_1564675157,208.928787,284.0,4.172829,42.405174,2.354732,imagery/realsense_overhead/dish_1564675157/rgb.png
dish_1561580552,22.25,89.0,0.267,4.45,1.602,imagery/realsense_overhead/dish_1561580552/rgb.png
dish_1561737248,699.382019,394.0,45.718998,30.168999,40.369003,imagery/realsense_overhead/dish_1561737248/rgb.png
dish_1568666303,443.199982,560.0,8.483999,19.77,72.892006,imagery/realsense_overhead/dish_1568666303/rgb.png
dish_1558638924,6.25,25.0,0.075,1.25,0.45,imagery/realsense_overhead/dish_1558638924/rgb.png
dish_1561494001,162.687851,216.0,13.844637,7.95715,3.520412,imagery/realsense_overhead/dish_1561494001/rgb.png
dish_1566502000,63.008781,184.0,4.846829,3.949269,2.692683,imagery/realsense_overhead/dish_1566502000/rgb.png
dish_1562010130,638.187561,376.0,37.53344,28.654207,47.262806,imagery/realsense_overhead/dish_1562010130/rgb.png
dish_1558640477,59.416,56.0,1.344,12.32,1.736,imagery/realsense_overhead/dish_1558640477/rgb.png
dish_1561061593,42.458584,52.0,1.65987,4.35921,3.223788,imagery/realsense_overhead/dish_1561061593/rgb.png
dish_1563302420,435.626282,381.0,14.9235,29.277687,45.639103,imagery/realsense_overhead/dish_1563302420/rgb.png
dish_1557863012,3.1,31.0,0.0,0.62,0.31,imagery/realsense_overhead/dish_1557863012/rgb.png
dish_1565382803,359.408569,177.0,15.261753,43.129684,13.366736,imagery/realsense_overhead/dish_1565382803/rgb.png
dish_1564516760,442.728943,329.0,19.221478,11.774262,52.757278,imagery/realsense_overhead/dish_1564516760/rgb.png
dish_1565895879,96.681755,231.0,3.165525,15.13875,5.10345,imagery/realsense_overhead/dish_1565895879/rgb.png
dish_1568318316,525.419983,297.0,35.039997,6.095,48.029999,imagery/realsense_overhead/dish_1568318316/rgb.png
dish_1559242155,116.116005,203.0,0.203,30.855999,0.812,imagery/realsense_overhead/dish_1559242155/rgb.png
dish_1567023335,138.336395,117.0,12.019873,5.832454,3.287284,imagery/realsense_overhead/dish_1567023335/rgb.png
dish_1563566909,222.530014,187.0,0.748,46.75,9.35,imagery/realsense_overhead/dish_1563566909/rgb.png
dish_1558637932,248.286987,393.0,2.309,60.889999,4.282,imagery/realsense_overhead/dish_1558637932/rgb.png
dish_1563294522,250.965668,400.0,4.807397,53.672115,2.934019,imagery/realsense_overhead/dish_1563294522/rgb.png
dish_1557937157,355.25,271.0,22.122999,14.700001,24.341999,imagery/realsense_overhead/dish_1557937157/rgb.png
dish_1565727791,121.074005,99.0,6.6,6.161,10.278,imagery/realsense_overhead/dish_1565727791/rgb.png
dish_1564675060,23.1,77.0,0.154,5.852,0.462,imagery/realsense_overhead/dish_1564675060/rgb.png
dish_1558030289,38.52,107.0,0.107,9.63,0.535,imagery/realsense_overhead/dish_1558030289/rgb.png
dish_1566416339,77.979889,186.0,3.410321,11.653813,2.489692,imagery/realsense_overhead/dish_1566416339/rgb.png
dish_1560441511,51.919998,123.0,0.296,12.7,0.864,imagery/realsense_overhead/dish_1560441511/rgb.png
dish_1558640604,60.839996,117.0,0.234,16.379999,0.351,imagery/realsense_overhead/dish_1558640604/rgb.png
dish_1559667973,334.460022,179.0,17.98,24.923002,17.5124,imagery/realsense_overhead/dish_1559667973/rgb.png
dish_1567110811,537.987976,282.0,31.243414,21.507914,39.921242,imagery/realsense_overhead/dish_1567110811/rgb.png
dish_1563568118,139.833847,134.0,16.134104,4.55647,18.415512,imagery/realsense_overhead/dish_1563568118/rgb.png
dish_1562097653,116.16552,102.0,5.921285,14.058498,3.374529,imagery/realsense_overhead/dish_1562097653/rgb.png
dish_1560367153,117.181976,254.0,6.299616,13.828617,10.151685,imagery/realsense_overhead/dish_1560367153/rgb.png
dish_1563220058,146.639999,52.0,6.24,16.639999,6.24,imagery/realsense_overhead/dish_1563220058/rgb.png
dish_1558632799,20.159,19.0,0.456,4.18,0.589,imagery/realsense_overhead/dish_1558632799/rgb.png
dish_1565034234,43.75,175.0,0.525,8.75,3.15,imagery/realsense_overhead/dish_1565034234/rgb.png
dish_1564083508,276.261993,225.0,18.447001,6.015,22.819998,imagery/realsense_overhead/dish_1564083508/rgb.png
dish_1567629081,239.309998,90.0,8.46,30.150002,10.08,imagery/realsense_overhead/dish_1567629081/rgb.png
dish_1558373405,13.6,40.0,0.08,3.2,0.32,imagery/realsense_overhead/dish_1558373405/rgb.png
dish_1562702007,24.784069,100.0,0.871068,3.561408,0.892431,imagery/realsense_overhead/dish_1562702007/rgb.png
dish_1563811611,195.360001,132.0,14.52,2.112,13.2,imagery/realsense_overhead/dish_1563811611/rgb.png
dish_1566414924,247.482193,227.0,17.619051,20.417046,4.710957,imagery/realsense_overhead/dish_1566414924/rgb.png
dish_1567801830,265.072388,201.0,11.296759,27.443153,13.996019,imagery/realsense_overhead/dish_1567801830/rgb.png
dish_1563568025,244.986359,247.0,16.967199,28.967131,19.446245,imagery/realsense_overhead/dish_1563568025/rgb.png
dish_1557861795,13.64,31.0,0.651,1.333,0.992,imagery/realsense_overhead/dish_1557861795/rgb.png
dish_1563389153,346.454468,224.0,5.393479,69.070702,11.697627,imagery/realsense_overhead/dish_1563389153/rgb.png
dish_1563216412,172.449982,205.0,0.714,36.610001,5.238,imagery/realsense_overhead/dish_1563216412/rgb.png
dish_1565724235,256.22879,209.0,8.484778,8.118172,36.216827,imagery/realsense_overhead/dish_1565724235/rgb.png
dish_1565897680,770.448853,405.0,63.736893,16.571018,37.93084,imagery/realsense_overhead/dish_1565897680/rgb.png
dish_1565383128,600.278931,456.0,39.396999,14.009,50.022999,imagery/realsense_overhead/dish_1565383128/rgb.png
dish_1559233445,24.5,49.0,0.049,6.37,0.245,imagery/realsense_overhead/dish_1559233445/rgb.png
dish_1563898084,419.493378,384.0,22.837477,30.001255,24.971926,imagery/realsense_overhead/dish_1563898084/rgb.png
dish_1557937427,26.434999,17.0,1.785,0.204,2.125,imagery/realsense_overhead/dish_1557937427/rgb.png
dish_1558629041,172.004013,226.0,8.396,13.712,10.954,imagery/realsense_overhead/dish_1558629041/rgb.png
dish_1566588066,566.233398,562.0,22.180496,48.054741,43.871033,imagery/realsense_overhead/dish_1566588066/rgb.png
dish_1565034661,219.813263,146.0,15.149511,16.317738,6.132204,imagery/realsense_overhead/dish_1565034661/rgb.png
dish_1560973984,171.213257,195.0,6.510186,25.909744,6.088271,imagery/realsense_overhead/dish_1560973984/rgb.png
dish_1558381943,13.8,60.0,0.24,2.16,1.74,imagery/realsense_overhead/dish_1558381943/rgb.png
dish_1565637548,93.436127,102.0,2.244349,16.65864,2.245049,imagery/realsense_overhead/dish_1565637548/rgb.png
dish_1562168365,70.0,140.0,0.14,18.199999,0.7,imagery/realsense_overhead/dish_1562168365/rgb.png
dish_1558642458,23.0,92.0,0.276,4.6,1.656,imagery/realsense_overhead/dish_1558642458/rgb.png
dish_1564514953,249.899155,281.0,22.069691,19.018438,26.381748,imagery/realsense_overhead/dish_1564514953/rgb.png
dish_1560456833,351.583435,378.0,23.920921,38.113228,31.095846,imagery/realsense_overhead/dish_1560456833/rgb.png
dish_1561574600,32.980392,100.0,1.176471,5.784314,0.980392,imagery/realsense_overhead/dish_1561574600/rgb.png
dish_1559848882,143.062012,254.0,0.36,37.441998,1.228,imagery/realsense_overhead/dish_1559848882/rgb.png
dish_1563303298,170.760071,103.0,4.999781,2.042296,27.815535,imagery/realsense_overhead/dish_1563303298/rgb.png
dish_1558639362,156.179001,342.0,1.42,37.420002,3.902,imagery/realsense_overhead/dish_1558639362/rgb.png
dish_1566488905,82.308296,86.0,2.097561,15.10244,0.839024,imagery/realsense_overhead/dish_1566488905/rgb.png
dish_1566933180,161.449524,96.0,7.634025,2.197063,19.702276,imagery/realsense_overhead/dish_1566933180/rgb.png
dish_1558721272,29.52,72.0,0.144,7.2,0.648,imagery/realsense_overhead/dish_1558721272/rgb.png
dish_1557862696,19.25,77.0,0.231,3.85,1.386,imagery/realsense_overhead/dish_1557862696/rgb.png
dish_1563464389,91.970001,17.0,7.14,0.238,6.29,imagery/realsense_overhead/dish_1563464389/rgb.png
dish_1558544482,38.189999,67.0,0.201,9.38,0.469,imagery/realsense_overhead/dish_1558544482/rgb.png
dish_1563395415,182.538498,187.0,5.808602,25.546873,7.82521,imagery/realsense_overhead/dish_1563395415/rgb.png
dish_1561739649,208.233551,388.0,3.843097,39.756126,8.455999,imagery/realsense_overhead/dish_1561739649/rgb.png
dish_1568405214,144.255814,152.0,9.715363,9.62549,6.820557,imagery/realsense_overhead/dish_1568405214/rgb.png
dish_1559843492,31.710001,95.0,0.303,7.42,0.971,imagery/realsense_overhead/dish_1559843492/rgb.png
dish_1559841950,11.2,32.0,0.128,2.24,0.768,imagery/realsense_overhead/dish_1559841950/rgb.png
dish_1559238993,61.559998,108.0,0.324,15.12,0.756,imagery/realsense_overhead/dish_1559238993/rgb.png
dish_1558639849,23.369999,57.0,0.114,5.7,0.513,imagery/realsense_overhead/dish_1558639849/rgb.png
dish_1561578570,136.804855,65.0,7.853771,1.929112,13.278779,imagery/realsense_overhead/dish_1561578570/rgb.png
dish_1560788384,111.198997,242.0,0.847,14.035999,12.947001,imagery/realsense_overhead/dish_1560788384/rgb.png
dish_1563464543,386.369995,319.0,22.577999,27.534,18.902,imagery/realsense_overhead/dish_1563464543/rgb.png
dish_1564429702,39.5,158.0,0.474,7.9,2.844,imagery/realsense_overhead/dish_1564429702/rgb.png
dish_1564686740,399.804565,221.0,21.22847,40.114349,13.19951,imagery/realsense_overhead/dish_1564686740/rgb.png
dish_1558547068,2.53,11.0,0.044,0.396,0.319,imagery/realsense_overhead/dish_1558547068/rgb.png
dish_1563307519,574.115173,335.0,30.811615,18.411123,51.720291,imagery/realsense_overhead/dish_1563307519/rgb.png
dish_1563391922,24.440001,104.0,0.381333,4.541334,1.525333,imagery/realsense_overhead/dish_1563391922/rgb.png
dish_1565811529,116.842033,104.0,10.860431,4.392354,2.101721,imagery/realsense_overhead/dish_1565811529/rgb.png
dish_1559846504,126.172005,233.0,0.329,32.792,1.572,imagery/realsense_overhead/dish_1559846504/rgb.png
dish_1558116298,854.690979,368.0,62.372002,48.107002,35.868004,imagery/realsense_overhead/dish_1558116298/rgb.png
dish_1561574815,74.852959,89.0,6.637806,3.246844,1.653304,imagery/realsense_overhead/dish_1561574815/rgb.png
dish_1567022296,425.410004,444.0,10.966,18.481001,61.859001,imagery/realsense_overhead/dish_1567022296/rgb.png
